iter	RMSE
486	1946.499803
487	1946.336317
488	1946.066691
489	1945.791114
490	1945.533187
491	1945.180417
492	1944.805652
493	1944.468603
494	1944.315313
495	1944.01692
496	1943.732415
497	1943.496917
498	1943.06717
499	1942.834239
500	1942.658217
501	1942.398073
502	1942.249735
503	1941.903079
504	1941.675974
505	1941.387459
506	1940.985254
507	1940.713805
508	1940.518387
509	1940.20405
510	1939.831023
511	1939.623546
512	1939.440161
513	1939.199344
514	1938.813643
515	1938.667606
516	1938.502825
517	1938.225194
518	1938.015486
519	1937.54101
520	1937.410124
521	1937.175334
522	1936.872585
523	1936.514586
524	1936.219992
525	1935.855337
526	1935.571625
527	1935.227944
528	1934.982935
529	1934.655463
530	1934.440029
531	1934.180441
532	1933.993952
533	1933.830099
534	1933.50559
535	1933.222108
536	1933.064155
537	1932.82872
538	1932.695693
539	1932.459441
540	1932.155015
541	1931.94821
542	1931.705307
543	1931.497702
544	1931.241218
545	1931.115392
546	1930.953034
547	1930.551785
548	1930.262394
549	1929.992819
550	1929.855256
551	1929.66109
552	1929.409684
553	1929.257683
554	1929.049879
555	1928.807541
556	1928.430381
557	1928.303116
558	1928.142339
559	1927.915565
560	1927.658549
561	1927.431651
562	1926.99365
563	1926.693204
564	1926.493811
565	1926.331036
566	1925.990157
567	1925.766421
568	1925.414513
569	1925.245897
570	1924.871847
571	1924.572421
572	1924.417844
573	1924.259637
574	1924.111962
575	1923.881888
576	1923.774688
577	1923.457727
578	1923.180377
579	1922.82032
580	1922.580018
581	1922.373391
582	1922.067404
583	1921.888315
584	1921.633715
585	1921.393047
586	1921.108859
587	1920.99092
588	1920.758425
589	1920.620891
590	1920.425802
591	1920.124523
592	1920.051801
593	1919.834745
594	1919.538493
595	1919.353302
596	1919.080226
597	1918.815312
598	1918.625172
599	1918.500242
600	1918.349566
601	1918.097289
602	1917.979586
603	1917.729541
604	1917.580414
605	1917.401577
606	1917.200048
607	1916.909937
608	1916.696839
609	1916.497987
610	1916.324027
611	1916.076033
612	1915.952766
613	1915.727939
614	1915.55921
615	1915.300769
616	1915.157962
617	1914.865105
618	1914.673375
619	1914.478694
620	1913.95437
621	1913.75102
622	1913.494011
623	1913.271504
624	1912.777014
625	1912.585196
626	1912.400841
627	1912.157124
628	1911.941502
629	1911.831138
630	1911.430616
631	1911.229761
632	1910.967388
633	1910.801116
634	1910.532986
635	1910.339049
636	1909.934053
637	1909.71542
638	1909.521787
639	1909.242648
640	1909.064781
641	1908.88617
642	1908.691424
643	1908.531352
644	1908.324948
645	1908.116011
646	1907.980499
647	1907.876429
648	1907.411656
649	1907.195735
650	1906.866277
651	1906.697417
652	1906.477176
653	1906.345198
654	1906.182616
655	1905.822713
656	1905.673842
657	1905.413382
658	1905.19307
659	1905.07799
660	1904.87692
661	1904.612773
662	1904.503925
663	1904.320406
664	1904.181137
665	1904.086023
666	1903.987527
667	1903.796014
668	1903.559502
669	1903.39008
670	1903.210874
671	1903.051408
672	1902.871247
673	1902.681834
674	1902.48301
675	1902.332433
676	1902.145392
677	1901.883638
678	1901.704723
679	1901.553959
680	1901.370853
681	1901.205323
682	1901.085868
683	1900.915275
684	1900.766846
685	1900.572819
686	1900.347275
687	1900.005104
688	1899.739741
689	1899.399422
690	1899.070321
691	1898.767803
692	1898.650085
693	1898.254478
694	1898.12189
695	1898.008908
696	1897.85211
697	1897.691092
698	1897.544058
699	1897.408804
700	1897.240891
701	1896.891071
702	1896.804395
703	1896.604569
704	1896.461753
705	1896.392186
706	1896.223901
707	1896.094537
708	1895.897352
709	1895.735979
710	1895.568321
711	1895.294771
712	1895.124355
713	1894.98763
714	1894.800646
715	1894.481379
716	1894.323767
717	1894.199064
718	1894.017396
719	1893.936665
720	1893.801092
721	1893.603041
722	1893.449105
723	1893.146895
724	1892.979594
725	1892.669854
726	1892.495939
727	1892.205905
728	1891.904778
729	1891.763647
730	1891.679964
731	1891.477143
732	1891.276233
733	1891.135914
734	1890.95534
735	1890.817975
736	1890.704966
737	1890.544669
738	1890.383626
739	1890.202198
740	1890.118838
741	1889.957269
742	1889.866444
743	1889.674905
744	1889.546748
745	1889.390446
746	1889.087471
747	1888.947576
748	1888.700097
749	1888.542484
750	1888.419635
751	1888.316986
752	1888.171471
753	1888.009928
754	1887.838334
755	1887.724885
756	1887.602967
757	1887.503439
758	1887.374069
759	1887.216601
760	1886.921555
761	1886.791529
762	1886.521837
763	1886.366609
764	1886.132921
765	1885.918071
766	1885.773652
767	1885.541546
768	1885.473158
769	1885.275406
770	1885.083154
771	1884.898664
772	1884.59174
773	1884.479185
774	1884.298587
775	1884.155914
776	1884.010445
777	1883.86501
778	1883.660727
779	1883.512078
780	1883.316147
781	1883.007796
782	1882.892354
783	1882.7515
784	1882.523861
785	1882.445832
786	1882.321595
787	1882.098232
788	1882.025001
789	1881.856069
790	1881.717502
791	1881.603123
792	1881.388713
793	1881.247625
794	1881.128265
795	1881.020699
796	1880.850075
797	1880.721713
798	1880.560319
799	1880.144154
800	1880.001809
801	1879.871574
802	1879.741093
803	1879.511993
804	1879.353709
805	1879.217648
806	1879.144621
807	1879.02023
808	1878.877767
809	1878.75873
810	1878.66965
811	1878.46307
812	1878.321831
813	1877.979115
814	1877.673567
815	1877.548003
816	1877.48638
817	1877.195735
818	1877.001878
819	1876.73935
820	1876.596932
821	1876.373167
822	1876.230139
823	1876.050339
824	1875.914702
825	1875.812618
826	1875.652618
827	1875.383753
828	1875.204419
829	1874.999963
830	1874.856713
831	1874.727228
832	1874.639993
833	1874.535607
834	1874.273927
835	1874.147192
836	1874.019048
837	1873.909698
838	1873.674094
839	1873.539527
840	1873.455578
841	1873.274549
842	1873.027366
843	1872.685771
844	1872.550618
845	1872.161055
846	1872.039636
847	1871.900959
848	1871.681352
849	1871.527758
850	1871.44018
851	1871.170623
852	1871.010745
853	1870.850178
854	1870.747362
855	1870.578806
856	1870.382577
857	1869.89777
858	1869.796483
859	1869.75659
860	1869.569306
861	1869.313644
862	1869.190104
863	1869.041061
864	1868.901972
865	1868.724517
866	1868.625547
867	1868.456923
868	1868.270689
869	1868.075897
870	1867.875565
871	1867.759354
872	1867.499372
873	1867.403292
874	1867.199567
875	1867.084552
876	1867.008951
877	1866.895218
878	1866.771926
879	1866.647083
880	1866.352205
881	1866.212368
882	1865.920473
883	1865.803324
884	1865.696498
885	1865.588153
886	1865.326832
887	1865.195881
888	1865.097114
889	1865.015522
890	1864.916756
891	1864.783216
892	1864.688223
893	1864.581407
894	1864.49235
895	1864.298709
896	1864.157317
897	1863.988767
898	1863.757843
899	1863.613616
900	1863.50177
901	1863.182874
902	1863.056403
903	1862.974672
904	1862.893537
905	1862.714516
906	1862.598691
907	1862.515657
908	1862.384354
909	1862.319498
910	1862.220701
911	1862.032682
912	1861.908097
913	1861.815849
914	1861.74066
915	1861.545317
916	1861.420587
917	1861.253844
918	1861.094311
919	1860.930379
920	1860.660478
921	1860.558748
922	1860.379702
923	1860.264214
924	1860.16463
925	1860.032273
926	1859.92557
927	1859.792124
928	1859.643733
929	1859.502576
930	1859.41648
931	1859.241372
932	1859.123875
933	1859.017901
934	1858.906033
935	1858.810068
936	1858.559248
937	1858.356729
938	1858.153917
939	1858.072351
940	1857.951185
941	1857.830636
942	1857.653807
943	1857.569775
944	1857.4925
945	1857.243464
946	1857.110659
947	1856.927803
948	1856.828387
949	1856.630244
950	1856.539757
951	1856.452443
952	1856.373139
953	1856.210623
954	1855.983287
955	1855.771087
956	1855.66293
957	1855.496157
958	1855.365364
959	1855.240374
960	1855.089758
961	1855.041982
962	1854.917151
963	1854.753499
964	1854.637406
965	1854.457949
966	1854.341503
967	1854.063433
968	1853.931146
969	1853.792145
970	1853.676349
971	1853.515907
972	1853.397831
973	1853.327072
974	1853.199985
975	1853.117361
976	1853.002819
977	1852.824075
978	1852.39155
979	1852.276818
980	1852.188142
981	1851.953898
982	1851.870837
983	1851.699328
984	1851.591516
985	1851.413442
986	1851.30601
987	1851.139404
988	1850.976618
989	1850.802842
990	1850.618871
991	1850.503988
992	1850.251616
993	1850.139019
994	1849.691329
995	1849.613173
996	1849.498323
997	1849.370756
998	1849.191129
999	1849.066215
