iter	RMSE
167	2108.777367
168	2107.891858
169	2107.455299
170	2106.752264
171	2105.799299
172	2105.195016
173	2104.414693
174	2103.85367
175	2103.051278
176	2101.834774
177	2101.278892
178	2100.778797
179	2100.065594
180	2099.13731
181	2098.019018
182	2097.262067
183	2096.465343
184	2095.687133
185	2094.08164
186	2093.008357
187	2092.19189
188	2091.458927
189	2090.973997
190	2089.911774
191	2089.171621
192	2088.663577
193	2087.795686
194	2087.317913
195	2086.724198
196	2086.152378
197	2085.131948
198	2084.232454
199	2083.535525
200	2082.602217
201	2081.926756
202	2081.374973
203	2080.837223
204	2079.964201
205	2079.318466
206	2078.525081
207	2077.582461
208	2076.528496
209	2075.526457
210	2074.860874
211	2074.430154
212	2073.954317
213	2073.091898
214	2072.53279
215	2071.703949
216	2071.072456
217	2070.341002
218	2069.805639
219	2068.986272
220	2068.358252
221	2067.119116
222	2066.499235
223	2065.757497
224	2065.208449
225	2064.777315
226	2063.934231
227	2063.355367
228	2062.581861
229	2061.870544
230	2061.201036
231	2060.304206
232	2059.142752
233	2058.725067
234	2058.28273
235	2057.785774
236	2057.203267
237	2056.780233
238	2056.195915
239	2055.115168
240	2054.717476
241	2054.073609
242	2053.535647
243	2052.740079
244	2051.857225
245	2051.430082
246	2050.856393
247	2050.119162
248	2049.346983
249	2048.944371
250	2048.619646
251	2047.832935
252	2047.090233
253	2046.728766
254	2045.84334
255	2045.582938
256	2044.748412
257	2044.276424
258	2043.45509
259	2042.942901
260	2042.042381
261	2041.78347
262	2041.265882
263	2040.569319
264	2040.086534
265	2039.302731
266	2038.690814
267	2038.34781
268	2037.909186
269	2037.222341
270	2036.795412
271	2036.382541
272	2035.722282
273	2034.940005
274	2034.424163
275	2034.023485
276	2033.599899
277	2033.127115
278	2032.591259
279	2031.778122
280	2031.097823
281	2030.460522
282	2030.054617
283	2029.512208
284	2029.019299
285	2028.536984
286	2028.14443
287	2027.672819
288	2026.9922
289	2026.265787
290	2025.752153
291	2024.965604
292	2024.502551
293	2024.224893
294	2023.897652
295	2023.443937
296	2022.787107
297	2022.311602
298	2022.010086
299	2021.545109
300	2020.913321
301	2020.380352
302	2019.815958
303	2019.198105
304	2018.742647
305	2018.328091
306	2017.675237
307	2017.355827
308	2016.754382
309	2016.279911
310	2015.765009
311	2015.237192
312	2014.744553
313	2014.060828
314	2013.614667
315	2013.31852
316	2013.017207
317	2012.660636
318	2012.030093
319	2011.721269
320	2011.306129
321	2010.706883
322	2010.057029
323	2009.655064
324	2009.244273
325	2008.892391
326	2008.727109
327	2008.162301
328	2007.698662
329	2007.165421
330	2006.825001
331	2006.460167
332	2006.225006
333	2005.655267
334	2004.957131
335	2004.120576
336	2003.861149
337	2003.166406
338	2002.53715
339	2002.109107
340	2001.775919
341	2001.248323
342	2000.939523
343	2000.62047
344	2000.243198
345	1999.986057
346	1999.627497
347	1999.076842
348	1998.649895
349	1998.197468
350	1997.918744
351	1997.661071
352	1997.137012
353	1996.742941
354	1995.930739
355	1995.505983
356	1995.252938
357	1994.912179
358	1994.162501
359	1993.771357
360	1993.645674
361	1993.347091
362	1992.764994
363	1992.430231
364	1992.226084
365	1991.877568
366	1991.496736
367	1990.950228
368	1990.697849
369	1990.37496
370	1989.829069
371	1989.337788
372	1989.08198
373	1988.714568
374	1988.345822
375	1988.0499
376	1987.627496
377	1986.99495
378	1986.377306
379	1985.80459
380	1985.528852
381	1985.137449
382	1984.912726
383	1984.559915
384	1984.328953
385	1984.21009
386	1983.994222
387	1983.74858
388	1983.52703
389	1983.069532
390	1982.576863
391	1982.100528
392	1981.858453
393	1981.536787
394	1981.279513
395	1981.035698
396	1980.707149
397	1980.584321
398	1980.26259
399	1979.716104
400	1979.453293
401	1979.051414
402	1978.800106
403	1978.138731
404	1977.914447
405	1977.717261
406	1977.528095
407	1977.072588
408	1976.666228
409	1975.892482
410	1975.582186
411	1975.348416
412	1975.184189
413	1974.985767
414	1974.555119
415	1973.848264
416	1973.675637
417	1973.422091
418	1972.916308
419	1972.515302
420	1971.954481
421	1971.812429
422	1971.550697
423	1971.113538
424	1970.787099
425	1970.576401
426	1970.133096
427	1969.830772
428	1969.476059
429	1969.284843
430	1968.688059
431	1968.381913
432	1968.050735
433	1967.840069
434	1967.262854
435	1966.970223
436	1966.650874
437	1966.376961
438	1966.089716
439	1965.798718
440	1965.650044
441	1965.370421
442	1965.202865
443	1964.962006
444	1964.781459
445	1964.31305
446	1963.784735
447	1963.659787
448	1963.511104
449	1963.256532
450	1962.661843
451	1962.458951
452	1962.203139
453	1961.69454
454	1961.496273
455	1961.097834
456	1960.458223
457	1960.077039
458	1959.756531
459	1959.438033
460	1959.165078
461	1958.895629
462	1958.617471
463	1958.246052
464	1957.949362
465	1957.624638
466	1957.304507
467	1956.830039
468	1956.432358
469	1956.014703
470	1955.808844
471	1955.575641
472	1955.118045
473	1954.952385
474	1954.748562
475	1954.608274
476	1954.227699
477	1953.968346
478	1953.666127
479	1953.358403
480	1952.864783
481	1952.648597
482	1952.443399
483	1952.17278
484	1952.017223
485	1951.892732
486	1951.607016
487	1951.101018
488	1950.770607
489	1950.569598
490	1950.248512
491	1949.990217
492	1949.667992
493	1949.327223
494	1949.073888
495	1948.79179
496	1948.489955
497	1948.099712
498	1947.935719
499	1947.599345
500	1947.389697
501	1947.031355
502	1946.806497
503	1946.658186
504	1946.396981
505	1946.087564
506	1945.785655
507	1945.461267
508	1945.327038
509	1945.116226
510	1944.873128
511	1944.704427
512	1944.425035
513	1944.103066
514	1943.72366
515	1943.491687
516	1943.317511
517	1943.136346
518	1942.747365
519	1942.369425
520	1942.127574
521	1941.921253
522	1941.661706
523	1941.357988
524	1941.108361
525	1940.848346
526	1940.540777
527	1940.235609
528	1940.076246
529	1939.803367
530	1939.450849
531	1939.237087
532	1938.857996
533	1938.738654
534	1938.373571
535	1938.110583
536	1937.972704
537	1937.760161
538	1937.619163
539	1937.325393
540	1937.070903
541	1936.858956
542	1936.615038
543	1936.378999
544	1936.238973
545	1936.006943
546	1935.864566
547	1935.520748
548	1935.10848
549	1934.869765
550	1934.510272
551	1934.354497
552	1934.225273
553	1934.035936
554	1933.788863
555	1933.642098
556	1933.472043
557	1933.266375
558	1933.144535
559	1932.909273
560	1932.577035
561	1932.403862
562	1932.147001
563	1931.932691
564	1931.697991
565	1931.426101
566	1931.121514
567	1930.771907
568	1930.500774
569	1930.389572
570	1930.159689
571	1929.999197
572	1929.729071
573	1929.52636
574	1929.264719
575	1928.956996
576	1928.698274
577	1928.58407
578	1928.242612
579	1928.083368
580	1927.715351
581	1927.423292
582	1927.21804
583	1927.015303
584	1926.611901
585	1926.412758
586	1926.031525
587	1925.816143
588	1925.630979
589	1925.4651
590	1925.305682
591	1925.195461
592	1924.953809
593	1924.761734
594	1924.507504
595	1924.301121
596	1924.059367
597	1923.825324
598	1923.667222
599	1923.353243
600	1923.133205
601	1922.832021
602	1922.636188
603	1922.428417
604	1922.137018
605	1921.828463
606	1921.684613
607	1921.530356
608	1921.297074
609	1921.061155
610	1920.805422
611	1920.69056
612	1920.482357
613	1920.305263
614	1920.188772
615	1920.013931
616	1919.827442
617	1919.514626
618	1919.338888
619	1919.01658
620	1918.700447
621	1918.533496
622	1918.408937
623	1918.171198
624	1917.932464
625	1917.753312
626	1917.635241
627	1917.479198
628	1917.189382
629	1917.010001
630	1916.824129
631	1916.545221
632	1916.36655
633	1916.222722
634	1915.865864
635	1915.650109
636	1915.42024
637	1915.186296
638	1915.042356
639	1914.909795
640	1914.79533
641	1914.648538
642	1914.282961
643	1914.092037
644	1914.011255
645	1913.780477
646	1913.58814
647	1913.396896
648	1913.225071
649	1912.952424
650	1912.730374
651	1912.537642
652	1912.360364
653	1912.0117
654	1911.802573
655	1911.218245
656	1911.088645
657	1910.770005
658	1910.440142
659	1910.146881
660	1909.944775
661	1909.794168
662	1909.492735
663	1909.317221
664	1909.170379
665	1909.061344
666	1908.883357
667	1908.672012
668	1908.345092
669	1908.168094
670	1908.08258
671	1907.972249
672	1907.842594
673	1907.731353
674	1907.496585
675	1907.298413
676	1906.941957
677	1906.606718
678	1906.4337
679	1906.183791
680	1906.005544
681	1905.843529
682	1905.706359
683	1905.53619
684	1905.41696
685	1905.332821
686	1905.230807
687	1905.03827
688	1904.946865
689	1904.66783
690	1904.510434
691	1904.30904
692	1904.137227
693	1903.874803
694	1903.680515
695	1903.458388
696	1903.35305
697	1903.181905
698	1902.851676
699	1902.778756
700	1902.64326
701	1902.469083
702	1902.319376
703	1902.166976
704	1901.892763
705	1901.747936
706	1901.502762
707	1901.237099
708	1901.07887
709	1900.919253
710	1900.576471
711	1900.305432
712	1900.140837
713	1900.038379
714	1899.960245
715	1899.761893
716	1899.612744
717	1899.435055
718	1899.331917
719	1899.131342
720	1898.953459
721	1898.812933
722	1898.652731
723	1898.567481
724	1898.351652
725	1898.052027
726	1897.975745
727	1897.83006
728	1897.619866
729	1897.463542
730	1897.304677
731	1897.134761
732	1897.013555
733	1896.879257
734	1896.782238
735	1896.649691
736	1896.556143
737	1896.397112
738	1895.876152
739	1895.789525
740	1895.627222
741	1895.506946
742	1895.405739
743	1895.228176
744	1895.016108
745	1894.854779
746	1894.677937
747	1894.481275
748	1894.356146
749	1894.079608
750	1893.927624
751	1893.753327
752	1893.59979
753	1893.475164
754	1893.35209
755	1893.161369
756	1893.039535
757	1892.869434
758	1892.664582
759	1892.560592
760	1892.333737
761	1892.151124
762	1892.01387
763	1891.908955
764	1891.821825
765	1891.684186
766	1891.35032
767	1891.227056
768	1891.028373
769	1890.799997
770	1890.521719
771	1890.313867
772	1890.221449
773	1890.175305
774	1889.97823
775	1889.839085
776	1889.67789
777	1889.554729
778	1889.385357
779	1889.207431
780	1888.914385
781	1888.656592
782	1888.487572
783	1888.26701
784	1888.144964
785	1888.052759
786	1887.985075
787	1887.844785
788	1887.726507
789	1887.601363
790	1887.304329
791	1887.206845
792	1886.988684
793	1886.841291
794	1886.627089
795	1886.516181
796	1886.324624
797	1886.172776
798	1885.881783
799	1885.6481
800	1885.393462
801	1885.232889
802	1885.14858
803	1885.012607
804	1884.947439
805	1884.806988
806	1884.680853
807	1884.454599
808	1884.275383
809	1883.787546
810	1883.692204
811	1883.599791
812	1883.319058
813	1883.152719
814	1882.936492
815	1882.649883
816	1882.49372
817	1882.287868
818	1882.055579
819	1881.819965
820	1881.54645
821	1881.466255
822	1881.424204
823	1881.298187
824	1881.151517
825	1880.951369
826	1880.847841
827	1880.580995
828	1880.400947
829	1880.298395
830	1880.144461
831	1879.973096
832	1879.801435
833	1879.630815
834	1879.445012
835	1879.322294
836	1879.132526
837	1878.864883
838	1878.675559
839	1878.481862
840	1878.333066
841	1878.065659
842	1877.890973
843	1877.733575
844	1877.579371
845	1877.33013
846	1877.111066
847	1876.96805
848	1876.834662
849	1876.76974
850	1876.58049
851	1876.466372
852	1876.341857
853	1876.075885
854	1875.924883
855	1875.835035
856	1875.625536
857	1875.48896
858	1875.30827
859	1875.13291
860	1875.013769
861	1874.890337
862	1874.810352
863	1874.759152
864	1874.615715
865	1874.498795
866	1874.266942
867	1874.109633
868	1874.005362
869	1873.866632
870	1873.41892
871	1873.33918
872	1873.204731
873	1872.949701
874	1872.711805
875	1872.454785
876	1872.243558
877	1872.142739
878	1871.990625
879	1871.867644
880	1871.623962
881	1871.426651
882	1871.306293
883	1871.166532
884	1871.018078
885	1870.872612
886	1870.762285
887	1870.703746
888	1870.574032
889	1870.472198
890	1870.290023
891	1870.14354
892	1869.975423
893	1869.854291
894	1869.531083
895	1869.391667
896	1869.210631
897	1868.995994
898	1868.859432
899	1868.758667
900	1868.645458
901	1868.564193
902	1868.469656
903	1868.230476
904	1868.02182
905	1867.918055
906	1867.682091
907	1867.621858
908	1867.469169
909	1867.325699
910	1867.234078
911	1867.042747
912	1866.929636
913	1866.820911
914	1866.645816
915	1866.58439
916	1866.459853
917	1866.228726
918	1866.082349
919	1865.954544
920	1865.897301
921	1865.655108
922	1865.520631
923	1865.333848
924	1865.257063
925	1865.156857
926	1865.061093
927	1864.800651
928	1864.633056
929	1864.52613
930	1864.396781
931	1864.15501
932	1863.976031
933	1863.745743
934	1863.601306
935	1863.515819
936	1863.391639
937	1863.21682
938	1863.123885
939	1863.029904
940	1862.94326
941	1862.863533
942	1862.77273
943	1862.674561
944	1862.57045
945	1862.454331
946	1862.352181
947	1862.216501
948	1862.020332
949	1861.798581
950	1861.678915
951	1861.631933
952	1861.503484
953	1861.30577
954	1861.139359
955	1860.94144
956	1860.851077
957	1860.724892
958	1860.59646
959	1860.517165
960	1860.284963
961	1859.994875
962	1859.813376
963	1859.763316
964	1859.532753
965	1859.415452
966	1859.266267
967	1859.095217
968	1858.961476
969	1858.754331
970	1858.667701
971	1858.543467
972	1858.445734
973	1858.17538
974	1857.977523
975	1857.851246
976	1857.719379
977	1857.580224
978	1857.371866
979	1857.247146
980	1857.152667
981	1856.958535
982	1856.68782
983	1856.611913
984	1856.480286
985	1856.286274
986	1856.165649
987	1856.036835
988	1855.872813
989	1855.690872
990	1855.609964
991	1855.363311
992	1855.200217
993	1855.156317
994	1855.078095
995	1854.936033
996	1854.752528
997	1854.592787
998	1854.500622
999	1854.377966
