iter	RMSE
343	2007.367359
344	2006.920475
345	2006.465769
346	2006.176911
347	2005.941987
348	2005.545775
349	2005.188071
350	2004.598304
351	2003.803403
352	2003.194823
353	2002.675972
354	2002.347273
355	2002.11466
356	2001.609414
357	2001.302947
358	2000.842594
359	2000.296982
360	1999.753489
361	1999.194846
362	1998.776897
363	1998.042275
364	1997.635116
365	1997.116557
366	1996.841439
367	1996.453714
368	1995.989938
369	1995.734623
370	1995.086257
371	1994.81935
372	1994.532259
373	1993.921791
374	1993.686082
375	1993.368096
376	1992.723462
377	1992.497716
378	1992.141507
379	1991.824555
380	1991.517327
381	1991.124329
382	1990.953179
383	1990.632277
384	1990.357068
385	1990.13571
386	1989.799723
387	1989.569567
388	1989.218241
389	1988.849964
390	1988.353144
391	1987.988517
392	1987.816541
393	1987.648899
394	1987.389614
395	1986.420279
396	1986.197834
397	1985.966002
398	1985.567619
399	1985.315877
400	1985.105864
401	1984.781954
402	1984.143035
403	1983.90712
404	1983.579536
405	1983.295301
406	1983.018093
407	1982.557257
408	1982.335321
409	1981.983063
410	1981.605356
411	1981.407535
412	1980.982407
413	1980.59734
414	1980.442585
415	1980.050837
416	1979.581122
417	1979.123281
418	1978.84095
419	1978.382989
420	1978.0618
421	1977.590562
422	1977.004538
423	1976.572536
424	1976.324449
425	1975.999846
426	1975.666498
427	1975.471622
428	1975.098676
429	1974.753197
430	1974.421683
431	1974.237384
432	1974.102583
433	1973.715233
434	1973.249883
435	1972.950529
436	1972.642476
437	1972.463494
438	1972.191749
439	1971.8859
440	1971.562575
441	1970.986357
442	1970.756483
443	1970.584159
444	1970.385391
445	1970.208347
446	1970.02275
447	1969.802518
448	1969.612035
449	1969.347783
450	1968.609664
451	1968.404008
452	1968.071176
453	1967.719503
454	1967.290472
455	1967.055267
456	1966.559167
457	1966.230152
458	1965.979091
459	1965.731669
460	1965.378425
461	1964.825297
462	1964.52216
463	1964.31702
464	1963.953478
465	1963.777405
466	1963.411349
467	1963.080239
468	1962.846524
469	1962.679373
470	1962.434138
471	1962.14071
472	1961.952146
473	1961.606175
474	1961.438013
475	1961.13147
476	1960.987047
477	1960.592042
478	1960.282802
479	1959.988973
480	1959.704632
481	1959.199893
482	1958.688947
483	1958.537383
484	1958.34997
485	1958.073302
486	1957.850707
487	1957.539535
488	1957.204775
489	1957.025541
490	1956.583246
491	1956.442646
492	1956.113925
493	1955.687659
494	1955.515208
495	1955.147688
496	1954.888536
497	1954.615996
498	1954.236049
499	1953.93535
500	1953.627009
501	1953.455754
502	1953.164507
503	1953.001222
504	1952.752427
505	1952.577676
506	1952.436976
507	1952.117326
508	1951.794658
509	1951.436084
510	1951.112195
511	1950.807713
512	1950.348443
513	1950.083888
514	1949.899674
515	1949.688976
516	1949.472067
517	1949.173198
518	1948.69518
519	1948.463738
520	1948.291506
521	1947.952026
522	1947.621352
523	1947.483002
524	1947.319836
525	1946.986694
526	1946.762327
527	1946.36692
528	1946.049002
529	1945.812297
530	1945.537478
531	1945.187916
532	1944.727708
533	1944.442665
534	1944.123545
535	1943.712946
536	1943.498868
537	1943.02984
538	1942.841683
539	1942.582606
540	1942.403728
541	1942.124472
542	1941.992396
543	1941.745766
544	1941.509317
545	1941.2345
546	1941.070874
547	1940.649051
548	1940.349346
549	1940.066304
550	1939.87989
551	1939.724011
552	1939.505535
553	1939.328676
554	1939.188064
555	1939.032279
556	1938.77284
557	1938.499277
558	1938.05837
559	1937.861439
560	1937.569099
561	1937.423687
562	1937.109575
563	1936.860715
564	1936.562629
565	1936.434197
566	1936.031506
567	1935.855181
568	1935.627972
569	1935.423459
570	1935.070582
571	1934.771983
572	1934.647424
573	1934.412683
574	1934.080356
575	1933.909442
576	1933.155577
577	1932.975804
578	1932.820987
579	1932.550623
580	1932.291885
581	1932.045754
582	1931.854004
583	1931.579313
584	1931.40735
585	1931.172953
586	1930.927483
587	1930.756083
588	1930.633956
589	1930.358197
590	1930.137618
591	1929.795104
592	1929.581459
593	1929.364295
594	1929.157003
595	1928.937594
596	1928.727808
597	1928.518082
598	1928.393376
599	1928.071174
600	1927.921013
601	1927.7281
602	1927.612255
603	1927.446493
604	1927.251952
605	1926.947717
606	1926.740859
607	1926.581669
608	1926.380896
609	1926.105406
610	1925.921901
611	1925.820276
612	1925.625527
613	1925.471659
614	1925.346993
615	1925.113049
616	1924.908963
617	1924.210145
618	1923.987957
619	1923.647217
620	1923.337155
621	1923.174187
622	1923.04032
623	1922.832216
624	1922.713844
625	1922.607609
626	1922.431158
627	1922.189244
628	1922.026969
629	1921.784144
630	1921.578512
631	1921.401921
632	1921.072065
633	1920.879936
634	1920.732793
635	1920.540528
636	1920.396625
637	1920.197783
638	1919.955757
639	1919.7776
640	1919.597681
641	1919.373705
642	1919.170443
643	1919.058487
644	1918.956654
645	1918.810562
646	1918.587821
647	1918.398608
648	1918.195304
649	1917.631952
650	1917.435036
651	1917.236107
652	1917.002443
653	1916.824555
654	1916.64362
655	1916.497576
656	1916.315597
657	1916.04259
658	1915.933216
659	1915.782226
660	1915.607348
661	1915.433515
662	1915.20735
663	1915.027645
664	1914.842834
665	1914.423062
666	1914.206956
667	1914.005436
668	1913.862312
669	1913.730116
670	1913.596995
671	1913.49075
672	1913.394593
673	1913.091052
674	1912.927953
675	1912.667639
676	1912.533917
677	1912.229494
678	1912.064018
679	1911.928825
680	1911.690314
681	1911.367034
682	1911.014787
683	1910.8322
684	1910.448656
685	1910.27261
686	1910.0755
687	1909.976131
688	1909.843813
689	1909.727945
690	1909.571408
691	1909.263322
692	1909.082801
693	1908.980763
694	1908.62575
695	1908.408014
696	1908.225863
697	1908.084503
698	1907.867355
699	1907.617235
700	1907.424903
701	1907.291394
702	1907.123062
703	1906.980357
704	1906.766535
705	1906.571306
706	1906.398534
707	1906.273128
708	1905.998606
709	1905.746054
710	1905.497774
711	1904.871521
712	1904.596244
713	1904.420129
714	1904.302199
715	1904.134432
716	1903.960492
717	1903.859621
718	1903.748738
719	1903.609344
720	1903.285686
721	1903.069934
722	1902.835057
723	1902.684574
724	1902.593994
725	1902.392673
726	1902.197282
727	1902.039679
728	1901.887902
729	1901.758736
730	1901.603657
731	1901.420409
732	1901.219352
733	1901.071423
734	1900.878611
735	1900.682337
736	1900.281853
737	1899.935859
738	1899.714878
739	1899.54877
740	1899.415604
741	1899.211821
742	1899.062092
743	1898.942823
744	1898.874086
745	1898.547471
746	1898.262947
747	1898.09704
748	1897.93607
749	1897.831839
750	1897.738765
751	1897.585531
752	1897.276284
753	1897.051295
754	1896.879273
755	1896.747937
756	1896.575132
757	1896.383808
758	1896.221198
759	1896.087483
760	1895.899966
761	1895.814007
762	1895.240696
763	1895.077253
764	1894.977043
765	1894.826198
766	1894.662267
767	1894.576752
768	1894.299732
769	1894.152138
770	1893.920667
771	1893.66614
772	1893.538657
773	1893.233591
774	1892.996583
775	1892.8503
776	1892.715985
777	1892.574728
778	1892.427071
779	1892.253942
780	1892.132409
781	1891.845207
782	1891.740459
783	1891.355337
784	1891.240434
785	1891.014463
786	1890.791829
787	1890.668412
788	1890.586684
789	1890.42729
790	1890.288842
791	1890.153727
792	1889.826779
793	1889.592612
794	1889.354326
795	1889.222021
796	1889.009071
797	1888.894622
798	1888.798663
799	1888.620251
800	1888.507388
801	1888.322479
802	1888.202926
803	1888.079478
804	1887.938271
805	1887.664295
806	1887.574569
807	1887.279203
808	1887.136585
809	1887.00092
810	1886.900978
811	1886.720943
812	1886.52045
813	1886.278401
814	1886.007662
815	1885.92074
816	1885.776066
817	1885.429141
818	1885.28899
819	1885.167182
820	1884.968351
821	1884.831345
822	1884.568386
823	1884.443802
824	1884.304485
825	1884.128978
826	1883.96598
827	1883.687459
828	1883.465428
829	1883.135829
830	1882.989702
831	1882.822011
832	1882.547559
833	1882.384708
834	1882.168789
835	1881.971954
836	1881.901882
837	1881.75638
838	1881.580713
839	1881.467018
840	1881.335365
841	1881.228833
842	1881.039252
843	1880.905067
844	1880.783819
845	1880.629422
846	1880.384657
847	1880.120719
848	1879.976008
849	1879.781165
850	1879.206705
851	1879.058395
852	1878.90784
853	1878.805125
854	1878.631639
855	1878.472587
856	1878.300647
857	1878.035885
858	1877.636305
859	1877.441829
860	1877.278664
861	1877.148124
862	1877.030775
863	1876.912128
864	1876.748013
865	1876.488479
866	1876.394478
867	1876.300067
868	1876.156052
869	1875.991292
870	1875.829002
871	1875.577485
872	1875.511944
873	1875.34703
874	1875.20606
875	1875.104623
876	1874.959644
877	1874.69661
878	1874.567195
879	1874.447758
880	1874.322862
881	1874.190995
882	1874.108321
883	1874.013647
884	1873.750509
885	1873.666285
886	1873.431432
887	1873.306179
888	1873.220005
889	1873.071206
890	1872.866111
891	1872.677968
892	1872.53433
893	1872.448218
894	1872.347249
895	1872.214647
896	1872.086527
897	1871.807815
898	1871.633284
899	1871.500827
900	1871.162981
901	1871.040512
902	1870.93003
903	1870.75686
904	1870.60862
905	1870.497343
906	1870.30128
907	1870.207219
908	1870.120536
909	1870.041451
910	1869.907213
911	1869.724114
912	1869.637456
913	1869.509946
914	1869.407549
915	1869.258648
916	1869.116773
917	1868.977998
918	1868.803895
919	1868.706038
920	1868.400738
921	1868.313663
922	1868.26676
923	1868.174726
924	1867.921595
925	1867.712584
926	1867.559829
927	1867.375941
928	1867.074992
929	1866.870047
930	1866.776403
931	1866.642557
932	1866.47544
933	1866.288871
934	1866.095497
935	1866.050543
936	1865.789175
937	1865.679513
938	1865.567612
939	1865.452796
940	1865.27453
941	1865.104769
942	1864.930342
943	1864.829167
944	1864.705273
945	1864.52448
946	1864.241958
947	1864.114506
948	1863.901006
949	1863.771208
950	1863.538978
951	1863.380959
952	1863.293988
953	1863.174236
954	1862.936564
955	1862.79641
956	1862.721057
957	1862.550841
958	1862.460124
959	1862.360274
960	1862.013884
961	1861.955028
962	1861.870582
963	1861.766773
964	1861.671955
965	1861.58928
966	1861.433195
967	1861.340084
968	1861.268653
969	1861.111671
970	1860.589364
971	1860.500773
972	1860.239852
973	1860.130864
974	1860.041685
975	1859.904433
976	1859.806037
977	1859.730555
978	1859.646738
979	1859.508216
980	1859.047269
981	1858.93177
982	1858.828121
983	1858.635735
984	1858.495098
985	1858.404229
986	1858.265896
987	1858.173368
988	1858.019335
989	1857.875605
990	1857.626675
991	1857.524865
992	1857.395344
993	1857.296909
994	1857.213011
995	1857.139191
996	1857.058816
997	1856.891183
998	1856.749861
999	1856.495427
