iter	Passed	Remaining
373	5402	9042
374	5417	9029
375	5433	9016
376	5446	9000
377	5459	8983
378	5474	8969
379	5490	8957
380	5504	8943
381	5520	8930
382	5536	8918
383	5553	8909
384	5569	8896
385	5585	8885
386	5603	8875
387	5618	8861
388	5632	8846
389	5646	8832
390	5662	8819
391	5678	8807
392	5692	8792
393	5707	8778
394	5723	8766
395	5754	8777
396	5768	8762
397	5786	8752
398	5800	8737
399	5816	8724
400	5832	8711
401	5848	8700
402	5863	8685
403	5877	8670
404	5891	8655
405	5908	8645
406	5923	8631
407	5937	8615
408	5950	8598
409	5965	8584
410	5978	8568
411	5991	8551
412	6004	8534
413	6017	8518
414	6032	8504
415	6047	8490
416	6061	8474
417	6075	8459
418	6090	8445
419	6103	8428
420	6117	8412
421	6131	8398
422	6146	8384
423	6161	8370
424	6176	8356
425	6193	8345
426	6207	8329
427	6220	8312
428	6233	8296
429	6245	8279
430	6258	8262
431	6273	8248
432	6292	8240
433	6305	8223
434	6318	8206
435	6332	8191
436	6346	8176
437	6361	8162
438	6382	8156
439	6403	8149
440	6421	8140
441	6438	8128
442	6453	8114
443	6467	8098
444	6481	8083
445	6495	8067
446	6508	8051
447	6522	8036
448	6537	8023
449	6553	8009
450	6569	7996
451	6583	7982
452	6597	7965
453	6611	7951
454	6625	7935
455	6638	7919
456	6653	7905
457	6666	7889
458	6686	7881
459	6708	7875
460	6728	7866
461	6744	7854
462	6760	7841
463	6777	7829
464	6794	7817
465	6809	7803
466	6825	7790
467	6842	7778
468	6857	7764
469	6874	7752
470	6892	7741
471	6910	7729
472	6922	7712
473	6936	7697
474	6950	7681
475	6975	7679
476	7069	7751
477	7097	7751
478	7124	7749
479	7153	7749
480	7180	7748
481	7208	7746
482	7237	7746
483	7265	7746
484	7294	7745
485	7322	7744
486	7345	7737
487	7374	7736
488	7402	7735
489	7426	7730
490	7449	7722
491	7465	7708
492	7498	7711
493	7523	7706
494	7549	7702
495	7575	7697
496	7599	7690
497	7613	7675
498	7627	7658
499	7643	7643
500	7658	7627
501	7671	7610
502	7684	7592
503	7696	7574
504	7710	7557
505	7722	7539
506	7735	7522
507	7750	7505
508	7763	7489
509	7783	7477
510	7796	7460
511	7808	7442
512	7820	7424
513	7833	7406
514	7847	7390
515	7862	7375
516	7881	7363
517	7898	7349
518	7911	7332
519	7925	7315
520	7938	7298
521	7958	7287
522	7976	7275
523	7991	7259
524	8003	7241
525	8016	7224
526	8032	7209
527	8045	7192
528	8059	7175
529	8072	7159
530	8087	7143
531	8108	7132
532	8121	7115
533	8135	7099
534	8148	7082
535	8161	7065
536	8173	7047
537	8186	7030
538	8199	7013
539	8213	6996
540	8227	6980
541	8241	6964
542	8255	6947
543	8267	6930
544	8280	6913
545	8293	6896
546	8306	6879
547	8319	6862
548	8332	6844
549	8345	6828
550	8367	6818
551	8380	6801
552	8393	6784
553	8406	6767
554	8419	6750
555	8432	6733
556	8447	6718
557	8461	6702
558	8474	6685
559	8486	6668
560	8500	6651
561	8513	6634
562	8526	6618
563	8539	6601
564	8552	6584
565	8566	6568
566	8581	6553
567	8596	6538
568	8609	6521
569	8623	6505
570	8643	6493
571	8657	6478
572	8670	6461
573	8684	6444
574	8696	6427
575	8713	6413
576	8731	6401
577	8744	6384
578	8757	6367
579	8770	6351
580	8785	6335
581	8798	6319
582	8812	6303
583	8824	6286
584	8838	6270
585	8851	6253
586	8864	6237
587	8877	6220
588	8890	6203
589	8903	6186
590	8916	6170
591	8929	6154
592	8943	6138
593	8956	6121
594	8976	6110
595	8989	6093
596	9002	6077
597	9016	6061
598	9030	6045
599	9045	6030
600	9059	6014
601	9073	5998
602	9088	5983
603	9102	5967
604	9116	5952
605	9129	5935
606	9143	5920
607	9160	5905
608	9174	5890
609	9188	5874
610	9202	5858
611	9216	5843
612	9231	5828
613	9246	5813
614	9261	5797
615	9277	5783
616	9291	5767
617	9303	5750
618	9316	5734
619	9330	5718
620	9344	5702
621	9357	5686
622	9370	5670
623	9382	5653
624	9394	5636
625	9407	5620
626	9419	5603
627	9432	5587
628	9446	5571
629	9459	5555
630	9471	5538
631	9483	5522
632	9495	5505
633	9510	5490
634	9526	5476
635	9543	5461
636	9558	5447
637	9572	5431
638	9587	5416
639	9603	5402
640	9616	5385
641	9628	5369
642	9642	5353
643	9660	5340
644	9675	5325
645	9687	5308
646	9701	5292
647	9714	5277
648	9727	5261
649	9741	5245
650	9753	5228
651	9766	5212
652	9778	5196
653	9792	5180
654	9804	5164
655	9819	5149
656	9832	5133
657	9845	5117
658	9861	5102
659	9882	5091
660	9896	5075
661	9909	5059
662	9922	5043
663	9942	5031
664	9955	5015
665	9969	4999
666	9984	4984
667	9998	4969
668	10012	4953
669	10026	4938
670	10039	4922
671	10053	4906
672	10068	4892
673	10081	4876
674	10094	4860
675	10106	4843
676	10122	4829
677	10135	4813
678	10147	4797
679	10160	4781
680	10172	4765
681	10185	4749
682	10198	4733
683	10211	4717
684	10225	4702
685	10238	4686
686	10250	4670
687	10263	4654
688	10276	4638
689	10288	4622
690	10300	4606
691	10313	4590
692	10326	4574
693	10339	4558
694	10355	4544
695	10370	4529
696	10385	4514
697	10400	4499
698	10413	4484
699	10428	4469
700	10444	4454
701	10459	4440
702	10472	4424
703	10484	4408
704	10497	4392
705	10510	4377
706	10526	4362
707	10549	4351
708	10563	4335
709	10580	4321
710	10594	4306
711	10609	4291
712	10621	4275
713	10634	4259
714	10646	4243
715	10662	4229
716	10683	4216
717	10704	4204
718	10718	4189
719	10736	4175
720	10750	4160
721	10764	4144
722	10777	4129
723	10789	4113
724	10802	4097
725	10815	4081
726	10829	4066
727	10845	4052
728	10861	4037
729	10876	4022
730	10891	4007
731	10906	3992
732	10921	3978
733	10934	3962
734	10947	3947
735	10960	3931
736	10974	3916
737	10987	3900
738	11000	3885
739	11012	3869
740	11030	3855
741	11045	3840
742	11070	3829
743	11083	3813
744	11096	3798
745	11109	3782
746	11124	3767
747	11138	3752
748	11152	3737
749	11167	3722
750	11181	3707
751	11196	3692
752	11211	3677
753	11227	3662
754	11241	3647
755	11256	3633
756	11271	3618
757	11285	3603
758	11300	3588
759	11314	3573
760	11330	3558
761	11345	3543
762	11374	3533
763	11388	3518
764	11402	3502
765	11417	3487
766	11433	3473
767	11447	3457
768	11469	3445
769	11483	3430
770	11496	3414
771	11509	3399
772	11521	3383
773	11533	3367
774	11546	3352
775	11559	3336
776	11573	3321
777	11585	3305
778	11598	3290
779	11610	3274
780	11626	3260
781	11649	3247
782	11664	3232
783	11677	3217
784	11689	3201
785	11706	3187
786	11721	3172
787	11736	3157
788	11751	3142
789	11766	3127
790	11781	3113
791	11795	3097
792	11811	3083
793	11825	3068
794	11843	3053
795	11863	3040
796	11882	3026
797	11898	3012
798	11914	2997
799	11928	2982
800	11944	2967
801	11958	2952
802	11972	2937
803	11988	2922
804	12003	2907
805	12017	2892
806	12031	2877
807	12043	2861
808	12056	2846
809	12070	2831
810	12083	2816
811	12096	2800
812	12109	2785
813	12122	2769
814	12135	2754
815	12150	2739
816	12170	2726
817	12183	2710
818	12195	2695
819	12208	2679
820	12221	2664
821	12234	2649
822	12247	2634
823	12260	2618
824	12272	2603
825	12286	2588
826	12298	2572
827	12310	2557
828	12323	2542
829	12337	2526
830	12349	2511
831	12362	2496
832	12375	2480
833	12387	2465
834	12399	2450
835	12427	2437
836	12440	2422
837	12452	2407
838	12464	2391
839	12476	2376
840	12489	2361
841	12502	2345
842	12515	2330
843	12527	2315
844	12539	2300
845	12553	2285
846	12565	2269
847	12578	2254
848	12591	2239
849	12603	2224
850	12616	2208
851	12631	2194
852	12645	2179
853	12658	2164
854	12671	2149
855	12684	2133
856	12696	2118
857	12710	2103
858	12723	2088
859	12736	2073
860	12748	2058
861	12761	2042
862	12774	2027
863	12787	2012
864	12799	1997
865	12811	1982
866	12824	1967
867	12840	1952
868	12853	1937
869	12872	1923
870	12884	1908
871	12897	1893
872	12910	1878
873	12923	1863
874	12937	1848
875	12951	1833
876	12963	1818
877	12976	1803
878	12989	1788
879	13002	1773
880	13015	1757
881	13027	1742
882	13041	1728
883	13054	1713
884	13068	1698
885	13081	1683
886	13094	1668
887	13106	1653
888	13118	1637
889	13131	1623
890	13145	1608
891	13158	1593
892	13171	1578
893	13184	1563
894	13196	1548
895	13220	1534
896	13234	1519
897	13246	1504
898	13259	1489
899	13272	1474
900	13286	1459
901	13298	1444
902	13327	1431
903	13340	1416
904	13353	1401
905	13366	1386
906	13379	1371
907	13392	1356
908	13405	1342
909	13419	1327
910	13431	1312
911	13452	1298
912	13465	1283
913	13478	1268
914	13492	1253
915	13511	1239
916	13525	1224
917	13538	1209
918	13551	1194
919	13565	1179
920	13577	1164
921	13590	1149
922	13603	1134
923	13616	1119
924	13631	1105
925	13646	1090
926	13658	1075
927	13671	1060
928	13684	1045
929	13697	1030
930	13709	1016
931	13723	1001
932	13736	986
933	13749	971
934	13761	956
935	13774	941
936	13786	926
937	13803	912
938	13817	897
939	13834	883
940	13853	868
941	13866	853
942	13880	839
943	13894	824
944	13907	809
945	13920	794
946	13933	779
947	13956	765
948	13970	750
949	13985	736
950	13998	721
951	14011	706
952	14024	691
953	14038	676
954	14052	662
955	14065	647
956	14095	633
957	14108	618
958	14122	603
959	14135	588
960	14149	574
961	14162	559
962	14174	544
963	14188	529
964	14202	515
965	14215	500
966	14227	485
967	14239	470
968	14253	455
969	14266	441
970	14279	426
971	14292	411
972	14304	396
973	14317	382
974	14333	367
975	14350	352
976	14363	338
977	14375	323
978	14388	308
979	14402	293
980	14415	279
981	14428	264
982	14440	249
983	14452	235
984	14465	220
985	14478	205
986	14490	190
987	14503	176
988	14515	161
989	14527	146
990	14542	132
991	14556	117
992	14570	102
993	14583	88
994	14597	73
995	14609	58
996	14622	43
997	14635	29
998	14648	14
999	14661	0
