iter	Passed	Remaining
150	2142	12045
151	2155	12025
152	2168	12006
153	2181	11983
154	2194	11962
155	2207	11940
156	2231	11979
157	2243	11953
158	2255	11929
159	2268	11907
160	2280	11883
161	2293	11863
162	2321	11920
163	2334	11900
164	2347	11882
165	2361	11863
166	2374	11844
167	2387	11823
168	2401	11807
169	2416	11795
170	2429	11777
171	2443	11762
172	2456	11742
173	2469	11723
174	2490	11740
175	2503	11719
176	2515	11697
177	2528	11676
178	2541	11657
179	2554	11636
180	2567	11615
181	2579	11594
182	2592	11572
183	2605	11553
184	2617	11531
185	2630	11512
186	2643	11491
187	2656	11473
188	2668	11451
189	2686	11453
190	2699	11436
191	2713	11419
192	2726	11400
193	2740	11383
194	2752	11364
195	2777	11391
196	2789	11371
197	2801	11348
198	2814	11329
199	2827	11308
200	2840	11290
201	2853	11274
202	2867	11257
203	2880	11240
204	2894	11226
205	2907	11205
206	2919	11185
207	2932	11165
208	2959	11201
209	2971	11180
210	2984	11158
211	2996	11137
212	3009	11118
213	3022	11100
214	3034	11081
215	3049	11069
216	3067	11067
217	3079	11048
218	3092	11028
219	3104	11007
220	3117	10988
221	3129	10967
222	3142	10947
223	3154	10928
224	3167	10909
225	3179	10888
226	3192	10871
227	3204	10851
228	3217	10833
229	3237	10837
230	3249	10818
231	3263	10801
232	3276	10784
233	3288	10766
234	3301	10746
235	3314	10729
236	3328	10714
237	3340	10695
238	3353	10679
239	3366	10660
240	3379	10643
241	3392	10625
242	3406	10612
243	3420	10596
244	3433	10579
245	3446	10564
246	3459	10545
247	3478	10548
248	3491	10531
249	3504	10513
250	3516	10494
251	3529	10476
252	3541	10457
253	3555	10442
254	3567	10423
255	3580	10406
256	3601	10413
257	3615	10398
258	3632	10391
259	3644	10372
260	3657	10355
261	3669	10337
262	3682	10320
263	3695	10303
264	3707	10283
265	3721	10268
266	3734	10251
267	3747	10235
268	3760	10218
269	3772	10200
270	3786	10185
271	3799	10169
272	3815	10160
273	3828	10144
274	3841	10127
275	3854	10110
276	3867	10094
277	3879	10076
278	3892	10058
279	3905	10042
280	3918	10026
281	3931	10010
282	3944	9992
283	3957	9977
284	3970	9961
285	3984	9946
286	3996	9928
287	4008	9910
288	4021	9892
289	4033	9873
290	4045	9857
291	4058	9841
292	4070	9822
293	4084	9808
294	4097	9793
295	4110	9775
296	4122	9758
297	4135	9741
298	4148	9725
299	4161	9709
300	4173	9692
301	4186	9675
302	4198	9658
303	4211	9641
304	4224	9625
305	4237	9609
306	4249	9593
307	4261	9575
308	4274	9558
309	4287	9542
310	4300	9526
311	4313	9510
312	4326	9495
313	4339	9480
314	4352	9465
315	4365	9448
316	4380	9438
317	4393	9422
318	4407	9408
319	4419	9392
320	4433	9377
321	4445	9360
322	4458	9344
323	4471	9329
324	4483	9312
325	4496	9297
326	4508	9279
327	4521	9263
328	4533	9246
329	4546	9231
330	4559	9216
331	4572	9201
332	4593	9200
333	4605	9184
334	4618	9168
335	4631	9152
336	4643	9135
337	4656	9119
338	4669	9104
339	4681	9087
340	4694	9071
341	4706	9055
342	4720	9041
343	4732	9025
344	4746	9011
345	4759	8996
346	4773	8982
347	4786	8967
348	4799	8953
349	4814	8940
350	4828	8927
351	4841	8912
352	4855	8899
353	4869	8885
354	4882	8871
355	4895	8855
356	4908	8840
357	4920	8824
358	4932	8807
359	4945	8791
360	4958	8776
361	4970	8760
362	4983	8744
363	5002	8740
364	5015	8726
365	5028	8710
366	5040	8694
367	5053	8678
368	5066	8663
369	5079	8648
370	5091	8632
371	5105	8619
372	5118	8604
373	5131	8588
374	5144	8574
375	5158	8560
376	5172	8547
377	5186	8533
378	5200	8520
379	5213	8505
380	5225	8490
381	5238	8474
382	5251	8459
383	5264	8444
384	5277	8430
385	5290	8414
386	5311	8412
387	5324	8398
388	5336	8382
389	5350	8368
390	5362	8352
391	5375	8338
392	5388	8322
393	5402	8309
394	5437	8328
395	5453	8317
396	5465	8302
397	5478	8286
398	5491	8271
399	5503	8255
400	5516	8240
401	5529	8225
402	5542	8210
403	5554	8194
404	5568	8181
405	5581	8166
406	5594	8151
407	5607	8137
408	5620	8122
409	5634	8108
410	5647	8093
411	5662	8080
412	5675	8065
413	5688	8051
414	5701	8037
415	5715	8023
416	5728	8009
417	5742	7995
418	5767	7997
419	5780	7983
420	5793	7967
421	5806	7952
422	5819	7937
423	5831	7922
424	5844	7907
425	5857	7893
426	5870	7878
427	5883	7863
428	5906	7861
429	5918	7845
430	5931	7830
431	5944	7816
432	5957	7800
433	5969	7785
434	5982	7770
435	5996	7757
436	6009	7742
437	6022	7727
438	6035	7712
439	6053	7704
440	6066	7689
441	6079	7674
442	6091	7658
443	6104	7643
444	6116	7628
445	6128	7612
446	6141	7597
447	6153	7582
448	6166	7567
449	6196	7573
450	6210	7560
451	6223	7545
452	6236	7530
453	6253	7520
454	6266	7506
455	6279	7491
456	6292	7476
457	6304	7461
458	6318	7447
459	6332	7433
460	6347	7421
461	6361	7408
462	6375	7394
463	6387	7378
464	6401	7364
465	6413	7349
466	6427	7335
467	6439	7320
468	6452	7305
469	6465	7290
470	6478	7275
471	6490	7260
472	6503	7246
473	6516	7231
474	6529	7216
475	6541	7201
476	6553	7185
477	6566	7170
478	6579	7156
479	6591	7141
480	6604	7126
481	6618	7112
482	6631	7098
483	6643	7083
484	6656	7068
485	6668	7053
486	6695	7052
487	6707	7037
488	6721	7023
489	6734	7008
490	6746	6994
491	6759	6979
492	6772	6965
493	6785	6950
494	6798	6935
495	6812	6922
496	6824	6907
497	6837	6892
498	6850	6878
499	6863	6863
500	6877	6849
501	6896	6841
502	6911	6828
503	6923	6813
504	6935	6798
505	6948	6783
506	6961	6769
507	6975	6756
508	6989	6742
509	7002	6727
510	7014	6712
511	7027	6698
512	7041	6684
513	7053	6669
514	7066	6655
515	7080	6641
516	7095	6628
517	7109	6615
518	7122	6600
519	7134	6586
520	7147	6571
521	7160	6557
522	7173	6542
523	7186	6528
524	7199	6513
525	7212	6499
526	7225	6485
527	7238	6470
528	7250	6455
529	7262	6440
530	7275	6426
531	7288	6411
532	7300	6396
533	7313	6382
534	7326	6368
535	7340	6354
536	7353	6340
537	7367	6326
538	7379	6311
539	7393	6298
540	7406	6283
541	7419	6269
542	7433	6255
543	7445	6241
544	7458	6226
545	7470	6211
546	7483	6197
547	7495	6182
548	7508	6168
549	7520	6153
550	7533	6138
551	7545	6123
552	7559	6110
553	7571	6095
554	7584	6080
555	7597	6066
556	7609	6052
557	7622	6037
558	7635	6023
559	7648	6009
560	7660	5994
561	7672	5980
562	7685	5965
563	7698	5951
564	7712	5937
565	7725	5923
566	7738	5909
567	7758	5900
568	7770	5885
569	7782	5871
570	7795	5856
571	7810	5844
572	7823	5829
573	7835	5815
574	7848	5801
575	7862	5787
576	7875	5773
577	7887	5758
578	7902	5746
579	7915	5731
580	7928	5717
581	7941	5703
582	7954	5689
583	7968	5675
584	7981	5661
585	7994	5647
586	8007	5633
587	8020	5619
588	8033	5605
589	8046	5591
590	8058	5576
591	8071	5562
592	8083	5547
593	8096	5533
594	8108	5519
595	8121	5505
596	8133	5490
597	8146	5476
598	8175	5472
599	8190	5460
600	8203	5446
601	8217	5432
602	8230	5418
603	8244	5405
604	8258	5391
605	8271	5377
606	8285	5364
607	8297	5349
608	8311	5336
609	8325	5322
610	8339	5309
611	8352	5295
612	8366	5281
613	8380	5268
614	8392	5253
615	8405	5239
616	8420	5226
617	8433	5212
618	8446	5198
619	8458	5184
620	8471	5170
621	8484	5155
622	8497	5141
623	8509	5127
624	8521	5113
625	8534	5098
626	8546	5084
627	8559	5070
628	8571	5055
629	8584	5041
630	8597	5027
631	8619	5018
632	8632	5005
633	8645	4990
634	8657	4976
635	8670	4962
636	8683	4948
637	8696	4934
638	8709	4920
639	8722	4906
640	8736	4893
641	8749	4878
642	8763	4865
643	8775	4851
644	8789	4837
645	8802	4823
646	8817	4810
647	8831	4797
648	8844	4783
649	8858	4769
650	8870	4755
651	8883	4741
652	8896	4727
653	8909	4713
654	8921	4699
655	8935	4685
656	8948	4671
657	8960	4657
658	8973	4643
659	8986	4629
660	8998	4615
661	9011	4600
662	9023	4586
663	9036	4572
664	9048	4558
665	9061	4544
666	9073	4530
667	9086	4515
668	9098	4501
669	9111	4487
670	9124	4473
671	9136	4459
672	9153	4447
673	9168	4434
674	9183	4421
675	9198	4408
676	9214	4396
677	9229	4383
678	9245	4370
679	9263	4359
680	9290	4351
681	9317	4344
682	9342	4336
683	9367	4327
684	9392	4319
685	9421	4312
686	9446	4303
687	9470	4294
688	9495	4286
689	9519	4277
690	9545	4268
691	9569	4259
692	9595	4250
693	9620	4241
694	9645	4233
695	9672	4224
696	9696	4215
697	9723	4206
698	9743	4195
699	9756	4181
700	9772	4168
701	9797	4159
702	9811	4145
703	9826	4131
704	9839	4117
705	9853	4103
706	9867	4089
707	9881	4075
708	9894	4061
709	9910	4048
710	9930	4036
711	9948	4024
712	9962	4010
713	9978	3996
714	9992	3983
715	10007	3969
716	10020	3955
717	10035	3941
718	10051	3928
719	10065	3914
720	10080	3900
721	10095	3887
722	10109	3873
723	10123	3859
724	10138	3845
725	10154	3832
726	10170	3819
727	10190	3807
728	10206	3794
729	10226	3782
730	10243	3769
731	10259	3756
732	10275	3743
733	10292	3729
734	10309	3717
735	10328	3704
736	10343	3691
737	10358	3677
738	10374	3663
739	10391	3651
740	10406	3637
741	10421	3623
742	10435	3609
743	10451	3596
744	10466	3582
745	10481	3568
746	10495	3554
747	10510	3541
748	10526	3527
749	10540	3513
750	10555	3499
751	10578	3488
752	10591	3474
753	10604	3459
754	10618	3445
755	10630	3431
756	10647	3418
757	10662	3404
758	10677	3390
759	10691	3376
760	10706	3362
761	10726	3350
762	10740	3336
763	10759	3323
764	10774	3309
765	10788	3295
766	10803	3281
767	10822	3269
768	10836	3255
769	10852	3241
770	10867	3227
771	10882	3213
772	10896	3200
773	10910	3185
774	10925	3172
775	10940	3157
776	10953	3143
777	10967	3129
778	10981	3115
779	10994	3101
780	11008	3086
781	11022	3072
782	11036	3058
783	11050	3044
784	11064	3030
785	11077	3016
786	11090	3001
787	11103	2987
788	11115	2972
789	11130	2958
790	11145	2944
791	11160	2931
792	11174	2916
793	11188	2902
794	11202	2888
795	11216	2874
796	11245	2864
797	11260	2850
798	11274	2836
799	11289	2822
800	11302	2808
801	11317	2794
802	11330	2779
803	11343	2765
804	11355	2750
805	11368	2736
806	11381	2721
807	11394	2707
808	11407	2693
809	11423	2679
810	11436	2665
811	11447	2650
812	11460	2636
813	11473	2621
814	11486	2607
815	11498	2592
816	11515	2579
817	11529	2565
818	11541	2550
819	11555	2536
820	11568	2522
821	11581	2507
822	11593	2493
823	11606	2479
824	11619	2464
825	11632	2450
826	11644	2435
827	11657	2421
828	11669	2407
829	11682	2392
830	11695	2378
831	11708	2364
832	11720	2349
833	11733	2335
834	11745	2321
835	11759	2306
836	11773	2292
837	11803	2281
838	11817	2267
839	11832	2253
840	11847	2239
841	11862	2225
842	11876	2211
843	11891	2197
844	11906	2184
845	11920	2169
846	11934	2155
847	11948	2141
848	11963	2127
849	11984	2114
850	11998	2100
851	12015	2087
852	12030	2073
853	12043	2058
854	12058	2045
855	12073	2030
856	12087	2016
857	12102	2002
858	12116	1988
859	12136	1975
860	12150	1961
861	12162	1947
862	12176	1932
863	12188	1918
864	12201	1904
865	12214	1889
866	12226	1875
867	12239	1861
868	12252	1846
869	12265	1832
870	12278	1818
871	12291	1804
872	12304	1789
873	12317	1775
874	12330	1761
875	12349	1748
876	12365	1734
877	12379	1720
878	12392	1705
879	12407	1691
880	12426	1678
881	12440	1664
882	12454	1650
883	12483	1638
884	12498	1624
885	12511	1609
886	12526	1595
887	12540	1581
888	12553	1567
889	12566	1553
890	12578	1538
891	12591	1524
892	12603	1510
893	12616	1495
894	12629	1481
895	12642	1467
896	12654	1453
897	12667	1438
898	12679	1424
899	12693	1410
900	12705	1396
901	12726	1382
902	12739	1368
903	12758	1354
904	12788	1342
905	12803	1328
906	12817	1314
907	12831	1300
908	12845	1285
909	12866	1272
910	12880	1258
911	12896	1244
912	12911	1230
913	12927	1216
914	12941	1202
915	12954	1187
916	12968	1173
917	12980	1159
918	12994	1145
919	13007	1131
920	13020	1116
921	13033	1102
922	13046	1088
923	13059	1074
924	13072	1059
925	13085	1045
926	13098	1031
927	13110	1017
928	13123	1003
929	13136	988
930	13149	974
931	13161	960
932	13173	945
933	13186	931
934	13199	917
935	13214	903
936	13228	889
937	13242	875
938	13256	861
939	13271	847
940	13286	833
941	13300	818
942	13315	804
943	13329	790
944	13342	776
945	13356	762
946	13371	748
947	13385	734
948	13400	720
949	13413	705
950	13426	691
951	13440	677
952	13459	663
953	13473	649
954	13490	635
955	13503	621
956	13517	607
957	13531	593
958	13550	579
959	13563	565
960	13576	550
961	13589	536
962	13602	522
963	13615	508
964	13627	494
965	13641	480
966	13653	465
967	13666	451
968	13678	437
969	13703	423
970	13717	409
971	13730	395
972	13742	381
973	13755	367
974	13769	353
975	13782	338
976	13795	324
977	13808	310
978	13822	296
979	13834	282
980	13847	268
981	13860	254
982	13873	239
983	13886	225
984	13898	211
985	13912	197
986	13924	183
987	13937	169
988	13950	155
989	13963	141
990	13976	126
991	13993	112
992	14007	98
993	14019	84
994	14033	70
995	14055	56
996	14067	42
997	14080	28
998	14093	14
999	14106	0
