iter	RMSE
141	2151.229011
142	2149.460227
143	2148.626519
144	2147.510988
145	2146.812334
146	2145.388571
147	2143.942079
148	2141.887445
149	2140.846805
150	2139.594167
151	2138.377706
152	2137.279366
153	2136.179865
154	2135.088996
155	2134.178987
156	2132.927708
157	2131.995289
158	2131.064028
159	2129.747421
160	2128.765447
161	2128.107539
162	2126.787319
163	2125.135356
164	2123.796563
165	2123.290942
166	2122.352564
167	2121.555761
168	2120.623404
169	2120.109716
170	2119.596469
171	2118.513479
172	2117.319876
173	2116.412307
174	2115.247876
175	2114.312903
176	2113.247699
177	2111.635098
178	2111.120508
179	2110.427218
180	2109.593271
181	2108.458088
182	2107.620714
183	2106.108741
184	2105.632367
185	2104.582933
186	2103.451198
187	2102.826081
188	2101.788555
189	2100.30839
190	2099.766406
191	2098.444948
192	2097.509083
193	2096.676862
194	2095.955895
195	2095.434576
196	2094.909602
197	2093.678706
198	2092.71252
199	2091.931374
200	2090.777141
201	2090.011449
202	2089.240718
203	2088.732802
204	2088.391709
205	2087.493226
206	2086.496539
207	2085.627473
208	2084.887272
209	2083.47247
210	2082.564826
211	2081.699801
212	2080.945866
213	2080.541808
214	2079.575566
215	2079.096676
216	2078.407659
217	2077.735837
218	2077.198059
219	2076.424835
220	2075.589181
221	2074.785064
222	2073.799165
223	2073.107471
224	2072.425556
225	2071.92027
226	2071.390243
227	2070.661179
228	2069.815233
229	2069.534079
230	2068.285193
231	2067.850427
232	2067.40428
233	2066.920133
234	2065.985868
235	2064.819413
236	2064.017896
237	2063.352636
238	2062.557592
239	2061.765717
240	2061.184776
241	2060.870079
242	2060.282898
243	2059.585519
244	2059.298191
245	2058.592982
246	2058.000521
247	2057.527124
248	2056.832623
249	2056.003508
250	2055.160988
251	2054.293653
252	2053.477153
253	2052.985123
254	2052.24862
255	2051.892793
256	2050.760503
257	2049.941859
258	2049.303924
259	2048.798686
260	2048.17599
261	2047.483248
262	2046.979813
263	2046.251107
264	2045.445604
265	2044.881383
266	2044.50664
267	2043.818038
268	2042.958616
269	2042.734143
270	2042.1564
271	2041.660907
272	2040.987746
273	2040.412086
274	2039.666099
275	2039.273394
276	2038.776831
277	2038.3355
278	2037.746944
279	2037.245161
280	2036.554645
281	2036.127587
282	2035.520054
283	2034.653989
284	2034.056064
285	2033.700168
286	2033.22717
287	2032.693585
288	2032.020283
289	2031.78822
290	2031.183675
291	2030.886803
292	2030.480175
293	2030.125179
294	2029.684559
295	2029.03883
296	2028.569105
297	2028.130859
298	2027.630614
299	2027.1399
300	2026.51048
301	2025.857871
302	2025.526645
303	2025.125037
304	2024.523183
305	2024.192133
306	2023.580256
307	2022.652547
308	2022.033767
309	2021.447129
310	2021.21851
311	2020.72707
312	2020.284517
313	2019.673397
314	2019.083484
315	2018.487297
316	2018.114055
317	2017.5275
318	2017.150489
319	2016.843969
320	2016.575732
321	2016.299789
322	2015.820456
323	2015.570663
324	2015.006617
325	2014.419199
326	2013.819037
327	2013.464944
328	2013.126569
329	2012.597225
330	2012.145372
331	2011.573904
332	2011.163906
333	2010.626851
334	2010.264757
335	2009.82994
336	2009.266251
337	2008.854262
338	2008.414526
339	2007.589716
340	2007.29912
341	2006.896503
342	2006.559261
343	2006.202255
344	2005.934745
345	2005.539153
346	2005.139127
347	2004.62031
348	2004.173842
349	2003.794063
350	2003.562735
351	2003.20992
352	2002.681032
353	2001.940132
354	2001.467514
355	2000.964839
356	2000.268944
357	1999.72987
358	1999.322602
359	1999.006672
360	1998.76933
361	1998.247185
362	1997.995205
363	1997.69736
364	1997.286536
365	1996.802002
366	1996.440517
367	1996.075519
368	1995.561685
369	1995.067038
370	1994.846019
371	1994.476546
372	1994.144728
373	1993.803287
374	1993.37925
375	1992.958921
376	1992.638438
377	1992.376848
378	1991.768976
379	1991.580718
380	1991.1182
381	1990.662162
382	1990.173407
383	1989.970374
384	1989.659427
385	1989.188193
386	1988.986578
387	1988.745762
388	1988.182567
389	1987.707328
390	1987.37096
391	1986.923384
392	1986.606527
393	1986.301405
394	1985.814588
395	1985.492289
396	1985.172127
397	1984.83988
398	1984.661593
399	1984.274839
400	1984.097273
401	1983.474244
402	1983.230678
403	1982.961439
404	1982.786237
405	1982.482735
406	1982.186825
407	1982.022757
408	1981.64899
409	1981.426697
410	1981.011169
411	1980.672319
412	1980.339705
413	1980.054795
414	1979.819083
415	1979.233049
416	1978.939474
417	1978.739833
418	1978.29656
419	1978.038844
420	1977.61326
421	1977.139384
422	1976.9393
423	1976.587874
424	1976.169561
425	1975.86113
426	1975.483343
427	1974.733619
428	1974.286342
429	1974.129559
430	1973.773759
431	1973.598532
432	1973.4139
433	1973.261923
434	1972.984725
435	1972.789093
436	1972.570658
437	1972.144333
438	1971.580971
439	1971.209824
440	1970.644563
441	1970.419269
442	1970.190498
443	1969.836763
444	1969.67704
445	1969.34025
446	1968.902895
447	1968.643569
448	1968.4752
449	1968.235844
450	1967.876731
451	1967.344553
452	1966.824526
453	1966.635513
454	1966.226321
455	1965.831529
456	1965.566121
457	1965.376865
458	1965.10332
459	1964.753519
460	1964.37587
461	1964.074339
462	1963.658038
463	1963.409801
464	1963.255215
465	1963.120908
466	1962.742753
467	1962.387785
468	1962.239664
469	1961.872455
470	1961.604059
471	1961.272602
472	1960.90562
473	1960.549545
474	1960.307606
475	1960.047114
476	1959.760423
477	1959.507256
478	1959.184814
479	1958.885789
480	1958.399463
481	1958.064172
482	1957.567606
483	1957.269255
484	1957.091674
485	1956.910338
486	1956.722238
487	1956.524077
488	1956.388206
489	1956.114022
490	1955.799675
491	1955.364626
492	1955.123442
493	1954.788198
494	1954.47817
495	1954.377512
496	1954.162239
497	1953.751311
498	1953.475583
499	1953.279747
500	1952.98549
501	1952.58899
502	1952.274891
503	1951.996584
504	1951.634738
505	1951.138788
506	1950.925122
507	1950.599805
508	1950.368231
509	1950.200503
510	1949.813139
511	1949.61355
512	1949.211439
513	1948.857927
514	1948.686688
515	1948.428555
516	1948.147714
517	1947.781717
518	1947.439429
519	1947.235411
520	1946.920728
521	1946.740368
522	1946.590909
523	1946.320285
524	1946.024949
525	1945.919701
526	1945.43027
527	1945.175714
528	1944.936373
529	1944.493853
530	1944.237544
531	1943.967451
532	1943.820645
533	1943.599575
534	1943.356102
535	1943.061183
536	1942.802686
537	1942.522193
538	1942.383958
539	1942.172153
540	1942.003252
541	1941.81612
542	1941.585951
543	1941.3734
544	1941.104871
545	1940.812663
546	1940.637509
547	1940.475756
548	1940.107502
549	1939.940811
550	1939.747934
551	1939.521328
552	1939.337954
553	1939.204956
554	1938.87671
555	1938.604037
556	1938.285523
557	1937.970374
558	1937.714744
559	1937.547918
560	1937.412599
561	1937.157395
562	1936.951313
563	1936.841767
564	1936.565682
565	1936.411275
566	1936.142375
567	1935.929571
568	1935.766296
569	1935.61026
570	1935.442577
571	1935.280116
572	1934.935903
573	1934.624536
574	1934.385075
575	1934.158787
576	1933.996578
577	1933.816893
578	1933.571776
579	1933.297841
580	1932.999704
581	1932.811616
582	1932.684349
583	1932.461466
584	1932.302989
585	1932.089762
586	1931.955025
587	1931.693015
588	1931.461105
589	1931.306945
590	1931.129741
591	1930.934452
592	1930.789315
593	1930.535234
594	1930.139515
595	1929.912096
596	1929.681642
597	1929.528446
598	1929.409311
599	1929.122596
600	1928.913479
601	1928.742349
602	1928.496597
603	1928.212726
604	1928.04479
605	1927.845247
606	1927.598631
607	1927.450977
608	1927.132257
609	1926.89946
610	1926.72041
611	1926.492646
612	1926.287339
613	1926.052959
614	1925.764736
615	1925.515351
616	1925.371036
617	1925.174277
618	1924.914916
619	1924.709366
620	1924.527864
621	1924.165848
622	1923.891362
623	1923.765544
624	1923.600728
625	1923.482048
626	1923.359943
627	1923.136149
628	1922.95075
629	1922.748777
630	1922.563107
631	1922.328887
632	1922.059129
633	1921.851467
634	1921.692149
635	1921.582779
636	1921.216843
637	1921.102612
638	1921.000299
639	1920.675758
640	1920.449619
641	1920.083365
642	1919.790959
643	1919.55431
644	1919.453126
645	1919.217943
646	1918.811331
647	1918.596805
648	1918.406631
649	1918.205904
650	1918.017466
651	1917.793197
652	1917.58462
653	1917.401827
654	1916.979254
655	1916.860332
656	1916.642402
657	1916.499507
658	1916.395495
659	1916.19183
660	1915.999164
661	1915.826161
662	1915.469101
663	1915.186545
664	1914.961216
665	1914.815003
666	1914.704236
667	1914.531482
668	1914.335425
669	1914.07025
670	1913.902639
671	1913.706357
672	1913.613444
673	1913.307975
674	1913.14631
675	1912.937454
676	1912.7797
677	1912.554541
678	1912.401679
679	1912.17473
680	1911.856617
681	1911.710958
682	1911.538656
683	1911.36242
684	1911.058146
685	1910.811086
686	1910.4656
687	1910.262178
688	1909.931218
689	1909.748553
690	1909.658544
691	1909.551172
692	1909.212847
693	1909.069057
694	1908.819213
695	1908.600111
696	1908.341548
697	1908.192211
698	1908.02849
699	1907.830341
700	1907.734388
701	1907.552277
702	1907.377078
703	1907.098083
704	1906.958411
705	1906.782185
706	1906.593706
707	1906.379467
708	1906.250968
709	1906.15412
710	1906.059729
711	1905.957567
712	1905.415682
713	1905.230836
714	1905.089452
715	1904.805337
716	1904.617385
717	1904.453601
718	1904.269972
719	1904.040924
720	1903.799288
721	1903.709277
722	1903.569944
723	1903.408203
724	1903.084906
725	1902.918213
726	1902.788065
727	1902.625202
728	1902.419438
729	1902.252785
730	1902.17094
731	1902.019512
732	1901.800905
733	1901.681392
734	1901.503448
735	1901.377467
736	1901.123579
737	1900.971514
738	1900.843398
739	1900.323672
740	1900.042214
741	1899.91572
742	1899.782089
743	1899.649797
744	1899.488507
745	1899.425514
746	1899.145699
747	1898.949048
748	1898.714647
749	1898.541134
750	1898.404534
751	1898.241001
752	1898.145149
753	1897.907299
754	1897.787225
755	1897.650784
756	1897.506519
757	1897.233982
758	1897.109448
759	1896.909508
760	1896.71913
761	1896.574233
762	1896.272084
763	1896.129284
764	1896.051871
765	1895.89324
766	1895.73869
767	1895.527427
768	1895.372586
769	1895.287009
770	1895.137484
771	1894.803924
772	1894.634078
773	1894.279304
774	1894.121667
775	1893.984017
776	1893.813413
777	1893.524215
778	1893.239448
779	1893.10395
780	1892.934106
781	1892.558553
782	1892.371053
783	1892.226495
784	1891.883931
785	1891.707362
786	1891.412691
787	1891.2846
788	1891.108328
789	1890.855642
790	1890.639421
791	1890.548763
792	1890.475822
793	1890.346476
794	1890.193411
795	1890.030333
796	1889.817855
797	1889.602344
798	1889.421308
799	1889.251809
800	1889.126255
801	1888.933553
802	1888.813668
803	1888.59361
804	1888.375322
805	1888.266148
806	1888.148604
807	1887.907106
808	1887.772248
809	1887.661009
810	1887.424594
811	1887.317874
812	1887.046675
813	1886.944576
814	1886.802367
815	1886.61873
816	1886.476312
817	1886.418757
818	1886.301164
819	1886.14904
820	1885.819727
821	1885.689359
822	1885.49534
823	1885.295202
824	1885.111555
825	1884.859656
826	1884.669559
827	1884.552583
828	1884.32529
829	1884.207137
830	1884.085834
831	1883.924772
832	1883.818111
833	1883.707808
834	1883.586527
835	1883.430453
836	1883.262187
837	1883.158174
838	1883.087002
839	1882.930306
840	1882.678684
841	1882.579731
842	1882.494598
843	1882.318375
844	1882.209976
845	1882.053613
846	1881.951069
847	1881.864121
848	1881.764973
849	1881.618488
850	1881.444179
851	1881.31313
852	1881.02861
853	1880.905429
854	1880.831688
855	1880.698411
856	1880.540253
857	1880.402565
858	1880.271799
859	1880.048463
860	1879.906241
861	1879.732912
862	1879.487029
863	1879.262114
864	1879.163674
865	1878.893288
866	1878.706129
867	1878.52221
868	1878.249843
869	1878.140855
870	1877.944414
871	1877.868479
872	1877.708905
873	1877.537431
874	1877.481055
875	1877.347848
876	1877.137347
877	1876.949523
878	1876.781482
879	1876.609177
880	1876.513058
881	1876.401377
882	1876.251322
883	1876.046868
884	1875.739094
885	1875.581112
886	1875.430504
887	1875.331519
888	1875.165496
889	1875.023626
890	1874.888802
891	1874.734507
892	1874.477197
893	1874.275411
894	1874.127331
895	1874.018913
896	1873.926004
897	1873.737128
898	1873.669494
899	1873.414063
900	1873.304652
901	1873.140089
902	1872.885879
903	1872.738571
904	1872.597273
905	1872.167998
906	1871.991697
907	1871.786867
908	1871.702706
909	1871.499306
910	1871.312042
911	1871.114293
912	1871.02745
913	1870.963515
914	1870.838678
915	1870.614346
916	1870.450891
917	1870.351623
918	1870.270933
919	1870.187935
920	1870.001869
921	1869.826756
922	1869.6574
923	1869.409922
924	1869.290217
925	1869.132342
926	1868.976527
927	1868.871108
928	1868.780155
929	1868.644377
930	1868.382921
931	1868.102154
932	1867.960917
933	1867.865629
934	1867.772574
935	1867.568776
936	1867.265851
937	1867.092932
938	1867.003004
939	1866.839488
940	1866.566482
941	1866.453846
942	1866.229772
943	1866.148363
944	1866.051483
945	1865.94208
946	1865.811308
947	1865.67927
948	1865.579093
949	1865.439419
950	1865.252888
951	1865.172635
952	1865.07754
953	1864.884344
954	1864.77956
955	1864.537463
956	1864.465331
957	1864.293922
958	1864.15319
959	1863.953097
960	1863.862916
961	1863.743918
962	1863.659774
963	1863.563164
964	1863.448773
965	1863.212852
966	1863.073513
967	1862.9359
968	1862.8587
969	1862.732484
970	1862.252985
971	1862.106962
972	1861.981096
973	1861.88731
974	1861.657489
975	1861.53322
976	1861.401458
977	1861.276049
978	1860.875396
979	1860.7083
980	1860.594234
981	1860.510312
982	1860.402811
983	1860.293316
984	1859.975079
985	1859.855518
986	1859.779099
987	1859.615814
988	1859.52963
989	1859.309655
990	1859.182384
991	1859.091152
992	1858.881516
993	1858.741885
994	1858.70363
995	1858.63239
996	1858.515763
997	1858.38244
998	1858.261181
999	1858.107055
