iter	Passed	Remaining
884	12186	1583
885	12200	1569
886	12214	1556
887	12228	1542
888	12243	1528
889	12256	1514
890	12272	1501
891	12286	1487
892	12300	1473
893	12315	1460
894	12330	1446
895	12345	1432
896	12361	1419
897	12376	1405
898	12390	1392
899	12405	1378
900	12419	1364
901	12433	1350
902	12447	1337
903	12461	1323
904	12483	1310
905	12496	1296
906	12515	1283
907	12528	1269
908	12540	1255
909	12553	1241
910	12566	1227
911	12579	1213
912	12593	1200
913	12608	1186
914	12621	1172
915	12635	1158
916	12648	1144
917	12661	1131
918	12683	1117
919	12696	1104
920	12709	1090
921	12722	1076
922	12735	1062
923	12748	1048
924	12762	1034
925	12775	1020
926	12789	1007
927	12802	993
928	12815	979
929	12828	965
930	12840	951
931	12853	937
932	12868	924
933	12882	910
934	12896	896
935	12911	882
936	12926	869
937	12941	855
938	12955	841
939	12970	827
940	12984	814
941	12998	800
942	13012	786
943	13026	772
944	13041	759
945	13055	745
946	13069	731
947	13084	717
948	13098	703
949	13112	690
950	13126	676
951	13140	662
952	13153	648
953	13167	634
954	13179	621
955	13191	607
956	13205	593
957	13218	579
958	13231	565
959	13245	551
960	13258	538
961	13276	524
962	13290	510
963	13303	496
964	13316	482
965	13330	469
966	13344	455
967	13358	441
968	13373	427
969	13387	414
970	13401	400
971	13415	386
972	13430	372
973	13443	358
974	13458	345
975	13473	331
976	13490	317
977	13504	303
978	13520	290
979	13551	276
980	13565	262
981	13578	248
982	13592	235
983	13606	221
984	13620	207
985	13633	193
986	13647	179
987	13661	165
988	13675	152
989	13688	138
990	13702	124
991	13716	110
992	13729	96
993	13742	82
994	13756	69
995	13769	55
996	13782	41
997	13794	27
998	13808	13
999	13820	0
